Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-248.0645	-360.0479	111.9834	1.564205	4.143084	4.817872	0.3731122
6	-242.6396	-355.6234	112.9838	1.564205	4.296891	2.160705	0.3949135
12	-255.152	-368.6114	113.4594	1.927182	2.519722	1.951351	0.5065705
18	-255.9126	-368.6449	112.7322	1.513843	2.094375	5.520425	0.591697
24	-255.5214	-367.5352	112.0137	1.368688	2.714286	7.514594	0.7740761
30	-256.4073	-367.6234	111.2161	1.368688	3.816556	10.17905	0.512802
36	-257.3599	-371.5797	114.2198	1.382093	1.403809	2.777497	0.6430816
42	-260.1097	-374.3197	114.2099	1.524583	3.331461	1.009424	0.5872042
48	-246.9558	-359.5628	112.607	1.524583	2.349116	5.468445	0.5536615
54	-243.2406	-354.368	111.1274	1.524583	3.1987	11.18212	0.4174526
60	-244.3977	-356.8016	112.4039	1.282106	2.915548	6.159149	0.4272564
66	-245.2489	-359.0176	113.7688	1.196947	2.761587	2.177222	0.8600861
72	-253.6049	-366.4683	112.8634	1.022967	2.522151	4.991955	0.9855805
78	-247.4413	-361.587	114.1457	1.022967	1.727772	2.695118	0.9673771
84	-247.6526	-359.8318	112.1792	0.6122994	2.512689	6.095997	1.650637
90	-252.8432	-364.6115	111.7683	0.680687	3.366174	6.348494	1.587634
96	-248.2739	-360.7066	112.4328	0.680687	2.931509	6.348494	1.207388
102	-250.4453	-363.7228	113.2775	0.6608901	2.931509	2.503955	1.543846
108	-252.3731	-364.5031	112.1301	1.105633	3.039462	5.710168	1.194778
114	-243.5264	-355.1529	111.6265	0.6198645	2.916965	4.855401	2.116183
120	-242.9432	-354.6622	111.719	0.3902339	3.287329	4.799334	2.116183
126	-241.8693	-354.1268	112.2575	0.760375	2.104492	7.999538	1.337402
132	-247.1032	-359.6723	112.5692	1.329548	2.314269	6.183958	0.7263125
138	-250.6334	-365.2248	114.5914	1.329297	2.614657	0.6258071	1.251821
144	-256.0365	-365.5277	109.4913	1.370788	2.984234	18.74018	1.597103
