Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-244.3601	-357.2189	112.8588	0.2222058	2.616215	4.720131	1.667652
6	-239.3965	-352.1667	112.7703	0.7218094	2.616215	2.994731	1.804306
12	-234.4811	-346.9895	112.5084	0.6226545	3.418456	3.508101	1.674878
18	-226.7244	-339.9338	113.2094	0.5667189	3.47133	2.448803	1.522763
24	-227.8512	-340.0968	112.2456	0.5667189	2.908327	4.533626	1.802367
30	-229.1442	-341.2049	112.0607	0.8322409	2.613473	7.010016	1.385369
36	-233.8608	-345.2813	111.4204	0.8889861	2.534765	9.820456	1.466892
42	-230.5129	-342.4254	111.9125	1.153888	2.474274	9.820456	0.8002785
48	-229.203	-342.4929	113.2898	1.177939	2.455836	3.366154	0.9695943
54	-225.317	-338.5821	113.2651	1.267388	1.946529	2.634196	1.424544
60	-223.4331	-337.0997	113.6666	1.078911	1.421983	2.947067	1.424544
66	-227.8862	-341.2878	113.4016	0.4286242	2.550336	3.150435	1.539035
72	-224.0235	-336.909	112.8854	0.5243338	2.094004	4.070673	1.769174
78	-225.9019	-338.5877	112.6858	0.5220489	1.859249	4.730318	1.862553
84	-234.501	-347.6639	113.1629	0.6683529	2.705001	2.265771	1.78006
90	-229.8159	-343.1876	113.3717	0.7499956	2.70236	2.46371	1.498416
96	-234.4771	-346.8437	112.3666	0.9352161	2.70236	5.258816	1.359022
102	-231.765	-344.5346	112.7696	0.421682	2.215624	4.340496	1.813581
108	-230.0045	-343.0474	113.0429	0.5914485	2.215624	3.550177	1.692285
114	-235.614	-348.487	112.873	0.3811627	3.707871	2.058097	1.974672
120	-232.5655	-343.8997	111.3341	0.3586972	1.930443	11.43217	1.963313
126	-228.555	-339.3678	110.8128	0.5721487	2.525928	11.43217	1.953781
132	-234.19	-345.6588	111.4688	0.2480729	3.290556	7.448803	1.953781
138	-230.345	-342.2943	111.9494	0.5038449	2.095507	6.61665	1.953781
144	-235.4189	-349.0934	113.6745	0.4527764	1.4904	3.492873	1.681026
150	-232.449	-346.5621	114.1132	0.6426268	1.744676	2.050706	1.579127
156	-227.8282	-341.3222	113.494	0.8266741	2.701147	3.34783	1.006506
162	-225.1625	-336.325	111.1625	1.089506	4.978834	9.003158	0.840281
168	-229.9867	-341.8043	111.8175	1.327718	2.91989	8.386405	0.7427113
174	-231.7233	-344.7039	112.9806	1.102794	3.596843	3.377699	0.8523658
180	-224.2554	-337.1602	112.9048	1.178154	3.482514	3.921501	0.5973803
186	-227.0466	-340.437	113.3905	1.178154	4.200018	2.204938	0.5814025
192	-237.0636	-349.1329	112.0693	1.56653	2.733639	6.584669	0.6659778
198	-237.9178	-351.0793	113.1615	1.649923	1.987358	3.86863	0.4617677
204	-240.0597	-352.9078	112.8481	1.752189	2.358494	3.86863	0.4326427
210	-240.5525	-353.1732	112.6207	1.547234	2.885938	4.413142	0.4218164
216	-239.1025	-352.8564	113.7538	1.554498	2.437154	2.104877	0.3871332
222	-235.5414	-348.1387	112.5973	1.487175	2.722551	4.782118	0.692861
228	-228.2006	-341.2658	113.0652	1.051992	2.428578	4.733095	0.865638
234	-230.3842	-343.8074	113.4232	0.8052718	5.484829	1.577979	1.058711
240	-232.1966	-345.813	113.6163	0.9092246	5.484829	1.649459	0.6083799
246	-235.6508	-347.7125	112.0617	0.6949639	4.30099	6.835459	0.9691522
252	-233.89	-346.6614	112.7714	0.9164654	4.30099	3.944165	0.7886939
258	-235.6992	-348.3572	112.658	0.9308303	3.927723	3.746911	1.100479
264	-235.493	-349.1368	113.6437	0.9566266	5.208439	1.17729	1.074824
270	-238.0758	-351.2648	113.1891	0.8028069	4.172298	1.290158	1.719413
